,timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassX,compassY,compassZ,fusionPoseX,fusionPoseY,fusionPoseZ,tiltHeading,pressure,temperature,humidity,dt
772,2023-04-24T23:22:14.514Z,0.0117119997739791,-0.2291159927845001,-0.9882000088691713,0.0040784478187561,-0.0003197491168975,0.0001817792654037,-31.2526969909668,33.70545196533203,-0.9920223951339722,-2.8192684650421143,-0.0860735699534416,2.407696008682251,2.326861619949341,1006.836669921875,42.7193717956543,15.907807350158691,38.742
774,2023-04-24T23:22:14.615Z,0.0100039998069405,-0.2235039919614792,-0.9906399846076964,-0.0022963769733905,0.0020880196243524,0.0037823170423507,-31.38895797729492,33.77116012573242,-1.0344178676605225,-2.8214123249053955,-0.0845500826835632,2.4057443141937256,2.3275704383850098,1006.8369140625,42.646522521972656,16.11077880859375,38.843
776,2023-04-24T23:22:14.715Z,0.0117119997739791,-0.2264319956302642,-0.9891759753227234,0.0205649584531784,0.0005514305084943,-0.0016866400837898,-31.537166595458984,33.823726654052734,-0.9339342713356018,-2.8212645053863525,-0.0831222906708717,2.404428243637085,2.329577922821045,1006.836181640625,42.68294525146485,16.042274475097656,38.943
778,2023-04-24T23:22:14.815Z,0.010491999797523,-0.2281399965286255,-0.9906399846076964,0.0022013708949089,0.0014430601149797,0.0001435056328773,-31.58293342590332,33.83218002319336,-0.9263474345207214,-2.822872877120972,-0.0817304551601409,2.4029552936553955,2.3304636478424072,1006.83349609375,42.66473388671875,16.313749313354492,39.043
780,2023-04-24T23:22:14.916Z,0.009515999816358,-0.224480003118515,-0.9906399846076964,0.0087709575891494,-0.0003829877823591,-0.0007598027586936,-31.59714698791504,33.766143798828125,-1.0098779201507568,-2.823883533477783,-0.0802043229341507,2.4016692638397217,2.331167221069336,1006.830810546875,42.73758316040039,16.098093032836914,39.144
782,2023-04-24T23:22:15.017Z,0.0097599998116493,-0.2276519984006881,-0.9901520013809204,-0.0622470825910568,-0.000977149233222,-0.0010473355650901,-31.653318405151367,33.690914154052734,-0.8863023519515991,-2.83183217048645,-0.0786770731210708,2.400497913360596,2.333833694458008,1006.83447265625,42.591888427734375,16.24271011352539,39.245
784,2023-04-24T23:22:15.117Z,0.010491999797523,-0.2249680012464523,-0.98990797996521,0.0045646280050277,0.000240471214056,0.0028741583228111,-31.64225578308105,33.7147331237793,-0.9722418785095216,-2.83304762840271,-0.0771907567977905,2.398922204971313,2.3327126502990723,1006.83740234375,42.646522521972656,15.976309776306152,39.345
786,2023-04-24T23:22:15.216Z,0.010491999797523,-0.2271640002727508,-0.9918599724769592,0.0116951018571853,0.0026388242840766,-0.003480426967144,-31.745405197143555,33.62738800048828,-0.8785935044288635,-2.833552837371826,-0.0761513337492942,2.397965908050537,2.33609390258789,1006.839111328125,42.66473388671875,16.09555435180664,39.444
788,2023-04-24T23:22:15.317Z,0.0102479998022317,-0.226187989115715,-0.990884006023407,0.0111982449889183,0.0028947740793228,-0.0028213411569595,-31.66552352905273,33.7423095703125,-0.8932747840881348,-2.834093809127808,-0.0751340240240097,2.396899700164795,2.333043575286865,1006.84423828125,42.62831115722656,16.32897186279297,39.545
790,2023-04-24T23:22:15.418Z,0.0090279998257756,-0.226187989115715,-0.9896639585494996,0.0083073452115058,0.0019452236592769,0.000529371201992,-31.61281967163086,33.77824783325195,-0.7622198462486267,-2.834882497787476,-0.0739246308803558,2.3955512046813965,2.332258939743042,1006.84814453125,42.61009979248047,16.131074905395508,39.646
792,2023-04-24T23:22:15.519Z,0.0109799997881054,-0.2269199937582016,-0.9923479557037354,0.0126722157001495,0.0016122311353683,-0.0018819198012351,-31.56505584716797,33.818199157714844,-0.8197758793830872,-2.8352396488189697,-0.0728180631995201,2.394430160522461,2.3305280208587646,1006.85302734375,42.55546188354492,15.857064247131348,39.747
794,2023-04-24T23:22:15.619Z,0.010491999797523,-0.2264319956302642,-0.990884006023407,0.0109577402472496,0.0018854346126317,0.0002517998218536,-31.29724502563477,33.85015869140625,-0.7118207216262817,-2.835756778717041,-0.0716823488473892,2.3930346965789795,2.32617712020874,1006.85498046875,42.66473388671875,16.214801788330078,39.847
796,2023-04-24T23:22:15.718Z,0.0097599998116493,-0.226187989115715,-0.9911279678344728,0.0107735767960548,0.0006525479257106,-0.0018545240163803,-31.26779556274414,33.71332550048828,-0.8130565881729126,-2.8363049030303955,-0.070504255592823,2.391925811767578,2.3274521827697754,1006.86328125,42.62831115722656,16.15390968322754,39.946
798,2023-04-24T23:22:15.819Z,0.0087839998304843,-0.2266760021448135,-0.9918599724769592,0.0102922022342681,-0.0017608143389225,0.0011796429753303,-31.37303733825684,33.64305877685547,-0.7512452602386475,-2.836862325668335,-0.0690179467201232,2.390686511993408,2.330509185791016,1006.86474609375,42.61009979248047,16.212263107299805,40.047
800,2023-04-24T23:22:15.920Z,0.0090279998257756,-0.2252119928598404,-0.9918599724769592,0.0062153339385986,0.0003708750009536,-0.0009422823786735,-31.39002990722656,33.654048919677734,-0.752196192741394,-2.8378491401672363,-0.0678305625915527,2.3896071910858154,2.3304505348205566,1006.873046875,42.62831115722656,16.28584098815918,40.148
802,2023-04-24T23:22:16.021Z,0.0100039998069405,-0.2259439975023269,-0.9913719892501832,0.0088135674595832,0.0018661376088857,-0.0015270411968231,-31.4708251953125,33.550838470458984,-0.8061569929122925,-2.838547468185425,-0.0668479800224304,2.3886096477508545,2.3330636024475098,1006.869384765625,42.646522521972656,16.02958869934082,40.249
804,2023-04-24T23:22:16.121Z,0.010491999797523,-0.2256999909877777,-0.9911279678344728,0.0071639493107795,0.0021350737661123,0.0006007254123687,-31.30586051940918,33.54667282104492,-0.9361255764961244,-2.8393917083740234,-0.0658542588353157,2.387362241744995,2.330007076263428,1006.87451171875,42.57367706298828,16.202116012573242,40.349
806,2023-04-24T23:22:16.220Z,0.0112239997833967,-0.2252119928598404,-0.98990797996521,0.0094459429383277,0.0002973955124616,-0.0012111663818359,-31.4202880859375,33.48173904418945,-0.8749004602432251,-2.840017557144165,-0.0647796466946601,2.3864190578460693,2.3328936100006104,1006.8720703125,42.77400588989258,16.323898315429688,40.448
808,2023-04-24T23:22:16.321Z,0.010491999797523,-0.2249680012464523,-0.9911279678344728,0.0089868828654289,0.0017938930541276,0.0045148730278015,-31.45583152770996,33.51939010620117,-1.0387203693389893,-2.840639591217041,-0.063686229288578,2.3849005699157715,2.332409381866455,1006.876220703125,42.57367706298828,16.207189559936523,40.549
810,2023-04-24T23:22:16.422Z,0.0092719998210668,-0.226187989115715,-0.9886879920959472,0.0094364434480667,0.0014634449034929,-0.002167597413063,-31.57386589050293,33.53831100463867,-0.8589763045310974,-2.841216564178467,-0.0627592131495475,2.384101629257202,2.3348708152771,1006.87109375,42.73758316040039,16.316286087036133,40.65
812,2023-04-24T23:22:16.523Z,0.0109799997881054,-0.2254559993743896,-0.98990797996521,0.0074760541319847,-0.0003629457205533,-0.0042332634329795,-31.657093048095703,33.715850830078125,-0.7571810483932495,-2.8420021533966064,-0.0617729499936103,2.383544683456421,2.333607912063598,1006.88330078125,42.62831115722656,16.077795028686523,40.751
814,2023-04-24T23:22:16.624Z,0.0107359997928142,-0.2264319956302642,-0.9911279678344728,0.0094525068998336,0.0017452482134103,-0.0032612159848213,-31.70127487182617,33.745880126953125,-0.6981448531150818,-2.8425612449646,-0.0609722174704074,2.3828513622283936,2.3341450691223145,1006.880615234375,42.591888427734375,14.852356910705566,40.852
816,2023-04-24T23:22:16.725Z,0.0107359997928142,-0.2266760021448135,-0.98990797996521,0.0083927363157272,-8.58791172504e-05,0.0021989792585372,-31.775819778442383,33.75870513916016,-0.6425158977508545,-2.8431766033172607,-0.0598580464720726,2.38173246383667,2.335357904434204,1006.892578125,42.68294525146485,16.04988670349121,40.953
818,2023-04-24T23:22:16.825Z,0.0109799997881054,-0.2264319956302642,-0.990884006023407,0.0061495900154113,0.0011167600750923,-0.0011412724852561,-31.852256774902344,33.79136276245117,-0.47761270403862,-2.8440349102020264,-0.0589817352592945,2.3809382915496826,2.336535930633545,1006.90625,42.646522521972656,16.44060707092285,41.053
820,2023-04-24T23:22:16.925Z,0.0100039998069405,-0.2259439975023269,-0.9911279678344728,0.0078480318188667,-0.0007038041949272,7.91102647781e-05,-31.947006225585938,33.70549011230469,-0.7152901887893677,-2.844717502593994,-0.057900633662939,2.3801393508911133,2.338587999343872,1006.902587890625,42.7011604309082,16.313749313354492,41.153
822,2023-04-24T23:22:17.025Z,0.0119559997692704,-0.2120359987020492,-0.9923479557037354,0.0281364843249321,-0.0006919763982295,7.77840614318e-05,-31.866004943847656,33.7487907409668,-0.3678321242332458,-2.84364914894104,-0.0568729974329471,2.379313468933105,2.336221933364868,1006.90673828125,42.68294525146485,16.164058685302734,41.253
824,2023-04-24T23:22:17.126Z,0.1678719967603683,-0.1666519939899444,-1.1048319339752195,0.4319184124469757,-0.1515756994485855,-0.7561733722686768,-31.784404754638672,33.5986328125,-0.4342657029628753,-2.808743715286255,-0.0675266087055206,2.453577995300293,2.316602945327759,1006.901123046875,42.66473388671875,16.207189559936523,41.354
826,2023-04-24T23:22:17.227Z,0.0629519969224929,-0.4984920024871826,-1.474735975265503,1.4233527183532717,0.0918541103601455,-0.4226409792900085,-31.713523864746094,33.24330520629883,-0.6554126143455505,-2.671281337738037,-0.0914352014660835,2.4864227771759038,2.349524736404419,1006.901123046875,42.66473388671875,16.194503784179688,41.455
828,2023-04-24T23:22:17.327Z,0.057583998888731,-0.6727079749107361,-1.235859990119934,0.666185200214386,-0.7874864339828491,-1.5588502883911133,-31.875219345092773,32.970245361328125,-0.2275300770998001,-2.6214804649353027,-0.0950830653309822,2.6555721759796143,2.391767740249634,1006.906982421875,42.7193717956543,16.295989990234375,41.555
830,2023-04-24T23:22:17.427Z,0.1810479909181594,-0.4955639839172363,-1.0613999366760254,-0.8340998291969299,-0.7786288857460022,-1.959272384643555,-32.799774169921875,32.65659713745117,0.4703759551048279,-2.7273612022399902,-0.1147795170545578,2.8573849201202397,2.3704190254211426,1006.9169921875,42.591888427734375,16.169132232666016,41.655
832,2023-04-24T23:22:17.528Z,0.0822279974818229,-0.5433880090713501,-1.089460015296936,-1.1905397176742554,-1.021447777748108,-1.6202423572540283,-34.85541915893555,33.1336784362793,1.1351008415222168,-2.861494779586792,-0.0742221027612686,3.0337400436401367,2.4287352561950684,1006.919921875,42.61009979248047,16.123464584350586,41.756
834,2023-04-24T23:22:17.629Z,-0.0197639986872673,-0.2132560014724731,-0.7751879692077637,-0.6587815284729004,0.0619217082858085,-1.5405244827270508,-37.63673400878906,34.1257438659668,2.036480665206909,-2.939791679382324,-0.1149137020111084,-3.1150054931640625,2.434781551361084,1006.91259765625,42.646522521972656,16.146297454833984,41.857
836,2023-04-24T23:22:17.730Z,0.0617319978773593,-0.075883999466896,-0.3830800056457519,-1.0839437246322632,1.5261657238006592,-1.3303866386413574,-40.54498672485352,34.672996520996094,1.407984495162964,-3.068022489547729,-0.2833947837352752,-3.018973588943481,2.425604343414306,1006.908203125,42.61009979248047,15.090847969055176,41.958
838,2023-04-24T23:22:17.830Z,0.1583559960126876,-0.0319640003144741,-0.9308599829673768,-0.5692897439002991,0.1932577341794967,-1.0121259689331057,-42.423587799072266,34.98759841918945,-0.3604124784469604,3.130171298980713,-0.3035509884357452,-2.9331600666046143,2.443410873413086,1006.89453125,42.66473388671875,16.240171432495117,42.058
840,2023-04-24T23:22:17.930Z,-0.047580000013113,0.2278959900140762,-0.7312679886817932,-3.210365533828736,-1.770979404449463,0.4655570983886719,-43.97127151489258,35.776878356933594,-1.797529935836792,2.8284733295440674,-0.1342103034257888,-3.02497935295105,2.479340076446533,1006.88232421875,42.62831115722656,16.184354782104492,42.158
842,2023-04-24T23:22:18.031Z,0.1361519992351532,0.1012599989771843,-0.5236240029335022,-1.5915727615356443,-0.1421072781085968,1.559922218322754,-45.20941925048828,37.690704345703125,-1.804823994636536,2.6968343257904053,-0.1821551322937011,3.0936074256896973,2.468815326690674,1006.85205078125,42.7193717956543,16.230024337768555,42.259
844,2023-04-24T23:22:18.131Z,0.5777919888496399,0.2869440019130707,-0.9428159594535828,1.1179200410842896,1.5154756307601929,0.7486931681632996,-45.57833480834961,39.8769645690918,-1.3402591943740845,2.811025857925415,-0.3534536361694336,3.069129228591919,2.452556610107422,1006.827392578125,42.646522521972656,17.32860565185547,42.359
846,2023-04-24T23:22:18.230Z,0.3935720026493072,0.5324079990386963,-1.0638400316238403,-3.59398889541626,2.530428171157837,0.0706327185034751,-44.84306716918945,42.54997253417969,-1.5230073928833008,2.403301477432251,-0.5668087601661682,-3.095144033432007,2.489881992340088,1006.80859375,42.68294525146485,16.336584091186523,42.458
848,2023-04-24T23:22:18.331Z,0.6190279722213745,0.7925119996070862,-0.5397279858589172,-1.1621344089508057,0.1700448542833328,-0.0118340924382209,-43.40365219116211,46.28437805175781,0.4755942225456238,2.2757599353790283,-0.5773226618766785,-3.0894899368286133,2.707641124725342,1006.78662109375,42.646522521972656,15.961087226867676,42.559
850,2023-04-24T23:22:18.432Z,0.4211439788341522,0.7603039741516113,-0.4948319792747497,-0.835627019405365,-0.6179713010787964,-0.5066349506378174,-42.53212356567383,49.89910125732422,2.855675458908081,2.201135873794556,-0.4972153604030609,-3.12015962600708,2.6517016887664795,1006.77490234375,42.68294525146485,16.02705192565918,42.66
852,2023-04-24T23:22:18.533Z,0.2776719927787781,0.9025560021400452,-0.4938559830188751,-1.1413650512695312,-1.1604195833206177,-0.8991158604621887,-42.4901008605957,53.36768341064453,5.963740348815918,2.1076765060424805,-0.3556024134159088,3.1007535457611084,2.610135793685913,1006.766357421875,42.646522521972656,16.120925903320312,42.761
854,2023-04-24T23:22:18.633Z,0.2984119951725006,0.7915359735488892,-0.1986159980297088,-2.260470151901245,-0.4548702836036682,-0.950428545475006,-43.72768020629883,56.32174682617188,10.348591804504396,1.882124423980713,-0.2530042231082916,3.091638803482056,2.758758068084717,1006.7578125,42.68294525146485,16.0219783782959,42.861
856,2023-04-24T23:22:18.733Z,0.0839359983801841,0.9393999576568604,-0.1783639937639236,-2.114473342895508,-0.4606735110282898,-0.4727318882942199,-45.4289436340332,58.67939758300781,16.625673294067383,1.6798216104507446,-0.1952154040336609,3.046972751617432,2.6423470973968506,1006.73828125,42.73758316040039,16.016904830932617,42.961
858,2023-04-24T23:22:18.834Z,0.1383479982614517,0.7237039804458618,0.1703120023012161,-2.464193820953369,0.6175036430358887,-1.091538429260254,-47.06995391845703,60.2799186706543,24.28213882446289,1.4225623607635498,-0.0869114398956298,3.1044139862060547,2.9738214015960693,1006.733642578125,42.646522521972656,16.953107833862305,43.062
860,2023-04-24T23:22:18.935Z,0.0539239980280399,0.9708759784698486,0.2823079824447632,-0.7137593626976013,-0.1476050615310669,-0.184403508901596,-49.09396362304688,60.89393615722656,31.87171173095703,1.3508340120315552,-0.0708771720528602,3.082406520843506,2.888602495193481,1006.727783203125,42.7011604309082,16.085407257080078,43.163
862,2023-04-24T23:22:19.036Z,0.0427000001072883,1.0599359273910522,0.2174039930105209,-1.6963361501693726,-0.0788827240467071,0.0715490132570266,-50.69077301025391,61.01554870605469,38.69377136230469,1.1844016313552856,-0.0800225287675857,3.0692527294158936,2.6932530403137207,1006.723876953125,42.62831115722656,16.382251739501953,43.264
864,2023-04-24T23:22:19.136Z,0.0756400004029274,0.6914960145950317,0.579255998134613,-2.4296798706054688,-0.1775374710559845,0.0284830182790756,-51.85622024536133,60.4968376159668,46.13101959228516,0.942979097366333,-0.0909711197018623,3.0581274032592773,-3.0816030502319336,1006.73388671875,42.68294525146485,16.060035705566406,43.364
866,2023-04-24T23:22:19.235Z,0.0485559999942779,0.5853559970855713,0.8030039668083191,-1.3310387134552002,0.0713901221752166,0.1030085757374763,-52.77177810668945,58.74346923828125,52.94321441650391,0.8054811358451843,-0.0940199866890907,3.0773227214813232,-2.860933303833008,1006.72998046875,42.7011604309082,16.623279571533203,43.463
868,2023-04-24T23:22:19.336Z,0.0153719997033476,0.5853559970855713,0.8020280003547668,-0.6987931728363037,0.035043641924858,0.0257341191172599,-53.65542221069336,56.82557678222656,58.79057312011719,0.7329105138778687,-0.0920192524790763,3.0869569778442383,-2.939624309539795,1006.751953125,42.61009979248047,15.892583847045898,43.564
870,2023-04-24T23:22:19.436Z,-0.0507519990205764,0.4169960021972656,0.9113399982452391,-0.8976297974586487,0.1306440532207489,-0.0011439472436904,-54.25033950805664,54.94406127929688,63.97245788574219,0.6369830965995789,-0.080198273062706,3.1051666736602783,-2.705409049987793,1006.7587890625,42.66473388671875,16.164058685302734,43.664
